id,options,times,pointX,pointY,username
29265,slide,1572938050934,1137,403,91
29266,slide,1572938050951,1139,403,91
29267,slide,1572938050967,1141,403,91
29268,slide,1572938050983,1145,403,91
29269,slide,1572938051001,1149,404,91
29270,slide,1572938051017,1157,405,91
29271,slide,1572938051033,1164,406,91
29272,slide,1572938051051,1175,409,91
29273,slide,1572938051067,1179,410,91
29274,slide,1572938051083,1181,411,91
29275,slide,1572938051101,1181,411,91
29276,slide,1572938051371,1181,412,91
29277,slide,1572938051384,1181,412,91
29278,slide,1572938051401,1181,412,91
29279,slide,1572938051418,1180,412,91
29280,slide,1572938051433,1171,417,91
29281,slide,1572938051451,1162,422,91
29282,slide,1572938051468,1142,430,91
29283,slide,1572938051484,1124,435,91
29284,slide,1572938051501,1109,439,91
29285,slide,1572938051517,1094,442,91
29286,slide,1572938051534,1083,444,91
29287,slide,1572938051551,1082,444,91
29288,click_left,1572938051568,1082,444,91
29289,release_left,1572938051653,1082,444,91
29290,slide,1572938051707,1082,444,91
29291,slide,1572938051751,1081,444,91
29292,slide,1572938051768,1079,446,91
29293,slide,1572938051784,1070,452,91
29294,slide,1572938051800,1057,458,91
29295,slide,1572938051818,1032,469,91
29296,slide,1572938051834,1022,474,91
29297,slide,1572938051851,1010,479,91
29298,slide,1572938051868,1005,481,91
29299,slide,1572938051883,1004,481,91
29300,click_left,1572938051941,1004,481,91
29301,release_left,1572938052027,1004,481,91
29302,slide,1572938052091,1004,481,91
29303,slide,1572938052100,1005,481,91
29304,slide,1572938052117,1008,480,91
29305,slide,1572938052133,1015,479,91
29306,slide,1572938052151,1030,476,91
29307,slide,1572938052167,1047,473,91
29308,slide,1572938052184,1074,468,91
29309,slide,1572938052200,1088,465,91
29310,slide,1572938052217,1100,462,91
29311,slide,1572938052234,1108,460,91
29312,slide,1572938052251,1110,460,91
29313,slide,1572938052268,1110,460,91
29314,click_left,1572938052277,1110,460,91
29315,release_left,1572938052341,1110,460,91
29316,slide,1572938052395,1110,460,91
29317,slide,1572938052403,1108,460,91
29318,slide,1572938052418,1107,460,91
29319,slide,1572938052434,1099,461,91
29320,slide,1572938052450,1072,460,91
29321,slide,1572938052468,1044,457,91
29322,slide,1572938052485,1027,454,91
29323,slide,1572938052500,1015,452,91
29324,slide,1572938052517,1014,451,91
29325,slide,1572938052543,1014,451,91
29326,click_left,1572938052551,1014,451,91
29327,slide,1572938052567,1014,451,91
29328,release_left,1572938052612,1014,451,91
29329,slide,1572938052685,1014,451,91
29330,slide,1572938052700,1016,451,91
29331,slide,1572938052717,1022,450,91
29332,slide,1572938052734,1030,451,91
29333,slide,1572938052751,1043,455,91
29334,slide,1572938052768,1053,459,91
29335,slide,1572938052784,1059,464,91
29336,slide,1572938052801,1062,468,91
29337,click_left,1572938052810,1062,468,91
29338,slide,1572938052817,1063,469,91
29339,release_left,1572938052902,1063,469,91
29340,slide,1572938052919,1063,469,91
29341,slide,1572938052934,1061,468,91
29342,slide,1572938052950,1050,468,91
29343,slide,1572938052967,1034,467,91
29344,slide,1572938052984,1024,466,91
29345,slide,1572938053001,1012,465,91
29346,slide,1572938053017,1011,463,91
29347,slide,1572938053033,1011,463,91
29348,slide,1572938053051,1012,459,91
29349,slide,1572938053067,1013,456,91
29350,slide,1572938053085,1014,452,91
29351,slide,1572938053101,1019,444,91
29352,slide,1572938053117,1030,432,91
29353,slide,1572938053134,1044,418,91
29354,slide,1572938053151,1058,405,91
29355,slide,1572938053167,1069,396,91
29356,slide,1572938053184,1076,391,91
29357,slide,1572938053201,1078,390,91
29358,click_left,1572938053215,1078,390,91
29359,slide,1572938053222,1078,389,91
29360,slide,1572938053285,1078,390,91
29361,release_left,1572938053292,1078,390,91
29362,slide,1572938053300,1078,391,91
29363,slide,1572938053318,1078,391,91
29364,slide,1572938053334,1078,392,91
29365,slide,1572938053350,1078,393,91
29366,slide,1572938053367,1075,396,91
29367,slide,1572938053384,1067,407,91
29368,slide,1572938053400,1052,427,91
29369,slide,1572938053418,1037,454,91
29370,slide,1572938053434,1028,469,91
29371,slide,1572938053450,1017,498,91
29372,slide,1572938053467,1014,504,91
29373,slide,1572938053484,1014,504,91
29374,click_left,1572938053489,1014,504,91
29375,slide,1572938053513,1014,504,91
29376,slide,1572938053521,1015,504,91
29377,slide,1572938053534,1015,503,91
29378,slide,1572938053550,1015,502,91
29379,release_left,1572938053582,1015,502,91
29380,slide,1572938053607,1016,502,91
29381,slide,1572938053616,1016,502,91
29382,slide,1572938053634,1018,500,91
29383,slide,1572938053651,1023,495,91
29384,slide,1572938053667,1028,489,91
29385,slide,1572938053684,1031,484,91
29386,slide,1572938053700,1036,475,91
29387,slide,1572938053717,1041,462,91
29388,slide,1572938053734,1044,453,91
29389,slide,1572938053750,1046,445,91
29390,slide,1572938053768,1049,436,91
29391,slide,1572938053784,1053,426,91
29392,slide,1572938053801,1057,420,91
29393,click_left,1572938053811,1057,420,91
29394,slide,1572938053817,1057,418,91
29395,slide,1572938053873,1057,419,91
29396,slide,1572938053883,1057,420,91
29397,release_left,1572938053887,1057,420,91
29398,slide,1572938053901,1057,422,91
29399,slide,1572938053918,1057,423,91
29400,slide,1572938053934,1059,423,91
29401,slide,1572938053951,1065,420,91
29402,slide,1572938053968,1071,416,91
29403,slide,1572938053984,1085,409,91
29404,slide,1572938054000,1094,403,91
29405,slide,1572938054018,1105,397,91
29406,slide,1572938054034,1112,392,91
29407,slide,1572938054050,1116,389,91
29408,slide,1572938054068,1124,384,91
29409,slide,1572938054083,1125,383,91
29410,click_left,1572938054084,1125,383,91
29411,slide,1572938054088,1126,383,91
29412,release_left,1572938054144,1126,383,91
29413,slide,1572938054161,1126,383,91
29414,slide,1572938054169,1125,383,91
29415,slide,1572938054184,1123,384,91
29416,slide,1572938054200,1119,386,91
29417,slide,1572938054217,1099,389,91
29418,slide,1572938054234,1081,390,91
29419,slide,1572938054251,1066,390,91
29420,slide,1572938054267,1061,391,91
29421,slide,1572938054279,1060,391,91
29422,click_left,1572938054280,1060,391,91
29423,release_left,1572938054333,1060,391,91
29424,slide,1572938054373,1060,391,91
29425,click_left,1572938054427,1060,391,91
29426,release_left,1572938054473,1060,391,91
29427,click_left,1572938054567,1060,391,91
29428,release_left,1572938054615,1060,391,91
29429,slide,1572938054623,1060,393,91
29430,slide,1572938054633,1060,394,91
29431,slide,1572938054651,1061,399,91
29432,slide,1572938054667,1066,402,91
29433,slide,1572938054684,1078,405,91
29434,slide,1572938054700,1095,407,91
29435,slide,1572938054717,1129,406,91
29436,slide,1572938054734,1147,403,91
29437,slide,1572938054750,1159,398,91
29438,slide,1572938054767,1166,394,91
29439,slide,1572938054784,1172,391,91
29440,slide,1572938054800,1174,390,91
29441,slide,1572938054818,1175,389,91
29442,click_left,1572938054865,1175,389,91
29443,slide,1572938054895,1175,389,91
29444,release_left,1572938054927,1175,389,91
29445,slide,1572938054935,1174,389,91
29446,slide,1572938054950,1172,389,91
29447,slide,1572938054967,1161,390,91
29448,slide,1572938054983,1143,389,91
29449,slide,1572938055001,1120,387,91
29450,slide,1572938055017,1090,386,91
29451,slide,1572938055034,1063,385,91
29452,slide,1572938055051,1042,385,91
29453,slide,1572938055067,1031,386,91
29454,slide,1572938055083,1031,386,91
29455,click_left,1572938055084,1031,386,91
29456,slide,1572938055101,1030,387,91
29457,release_left,1572938055152,1030,387,91
29458,slide,1572938055161,1030,387,91
29459,slide,1572938055169,1030,387,91
29460,slide,1572938055184,1030,388,91
29461,slide,1572938055201,1030,390,91
29462,slide,1572938055218,1029,395,91
29463,slide,1572938055235,1028,403,91
29464,slide,1572938055251,1026,418,91
29465,slide,1572938055267,1024,426,91
29466,slide,1572938055283,1023,438,91
29467,slide,1572938055301,1022,445,91
29468,slide,1572938055317,1022,454,91
29469,slide,1572938055334,1022,457,91
29470,slide,1572938055349,1022,458,91
29471,click_left,1572938055352,1022,458,91
29472,slide,1572938055354,1022,458,91
29473,slide,1572938055401,1022,458,91
29474,slide,1572938055418,1023,458,91
29475,slide,1572938055435,1023,458,91
29476,release_left,1572938055442,1023,458,91
29477,click_left,1572938056398,1023,458,91
29478,release_left,1572938056498,1023,458,91
29479,slide,1572938056537,1023,458,91
29480,slide,1572938056553,1023,459,91
29481,slide,1572938056568,1023,459,91
29482,slide,1572938056585,1023,459,91
29483,slide,1572938056601,1023,459,91
29484,slide,1572938056617,1024,460,91
29485,slide,1572938056634,1027,461,91
29486,slide,1572938056651,1033,463,91
29487,slide,1572938056668,1043,466,91
29488,slide,1572938056683,1058,471,91
29489,slide,1572938056700,1077,475,91
29490,slide,1572938056718,1099,478,91
29491,slide,1572938056734,1107,478,91
29492,slide,1572938056750,1111,478,91
29493,slide,1572938056767,1112,478,91
29494,click_left,1572938056787,1112,478,91
29495,release_left,1572938056865,1112,478,91
29496,slide,1572938056913,1112,479,91
29497,slide,1572938056929,1112,479,91
29498,slide,1572938056943,1112,479,91
29499,slide,1572938056951,1112,480,91
29500,slide,1572938056967,1113,482,91
29501,slide,1572938056984,1114,484,91
29502,slide,1572938057000,1118,487,91
29503,slide,1572938057017,1121,489,91
29504,slide,1572938057034,1124,490,91
29505,slide,1572938057051,1128,491,91
29506,slide,1572938057067,1136,492,91
29507,slide,1572938057084,1151,492,91
29508,slide,1572938057100,1159,492,91
29509,slide,1572938057117,1174,489,91
29510,slide,1572938057131,1175,489,91
29511,click_left,1572938057134,1175,489,91
29512,slide,1572938057136,1176,489,91
29513,slide,1572938057151,1176,488,91
29514,slide,1572938057171,1176,488,91
29515,slide,1572938057184,1176,488,91
29516,slide,1572938057241,1176,488,91
29517,release_left,1572938057248,1176,488,91
29518,slide,1572938057257,1176,486,91
29519,slide,1572938057267,1176,485,91
29520,slide,1572938057285,1176,483,91
29521,slide,1572938057301,1177,479,91
29522,slide,1572938057317,1178,477,91
29523,slide,1572938057334,1180,474,91
29524,slide,1572938057350,1182,470,91
29525,slide,1572938057368,1189,458,91
29526,slide,1572938057383,1193,451,91
29527,slide,1572938057401,1201,441,91
29528,slide,1572938057418,1207,431,91
29529,slide,1572938057434,1212,421,91
29530,slide,1572938057450,1215,414,91
29531,slide,1572938057468,1216,404,91
29532,slide,1572938057484,1215,399,91
29533,slide,1572938057500,1214,395,91
29534,slide,1572938057517,1213,392,91
29535,slide,1572938057534,1212,390,91
29536,slide,1572938057551,1211,388,91
29537,slide,1572938057568,1211,387,91
29538,click_left,1572938057578,1211,387,91
29539,release_left,1572938057639,1211,387,91
29540,slide,1572938057671,1210,387,91
29541,slide,1572938057684,1209,388,91
29542,slide,1572938057700,1205,388,91
29543,slide,1572938057717,1186,391,91
29544,slide,1572938057733,1162,393,91
29545,slide,1572938057751,1131,395,91
29546,slide,1572938057767,1102,396,91
29547,slide,1572938057785,1084,397,91
29548,slide,1572938057802,1072,397,91
29549,slide,1572938057811,1069,397,91
29550,click_left,1572938057813,1069,397,91
29551,slide,1572938057818,1069,397,91
29552,slide,1572938057835,1069,397,91
29553,release_left,1572938057905,1069,397,91
29554,slide,1572938057959,1068,397,91
29555,slide,1572938057967,1067,397,91
29556,slide,1572938057984,1064,398,91
29557,slide,1572938058000,1058,399,91
29558,slide,1572938058017,1048,399,91
29559,slide,1572938058035,1040,399,91
29560,slide,1572938058051,1024,396,91
29561,slide,1572938058068,1017,394,91
29562,slide,1572938058084,1009,389,91
29563,slide,1572938058100,1002,383,91
29564,slide,1572938058117,992,376,91
29565,slide,1572938058134,987,373,91
29566,slide,1572938058150,982,371,91
29567,slide,1572938058168,977,368,91
29568,slide,1572938058184,973,367,91
29569,slide,1572938058201,970,365,91
29570,slide,1572938058217,969,364,91
29571,slide,1572938058234,968,362,91
29572,slide,1572938058250,968,361,91
29573,slide,1572938058267,967,360,91
29574,slide,1572938058284,967,359,91
29575,slide,1572938058301,967,359,91
29576,slide,1572938058327,967,359,91
29577,slide,1572938058335,966,359,91
29578,slide,1572938058350,965,359,91
29579,slide,1572938058367,959,359,91
29580,slide,1572938058383,950,358,91
29581,slide,1572938058400,944,357,91
29582,slide,1572938058418,937,356,91
29583,slide,1572938058434,935,356,91
29584,slide,1572938058450,934,355,91
29585,slide,1572938058468,934,355,91
29586,slide,1572938058639,934,355,91
29587,slide,1572938058651,933,355,91
29588,slide,1572938058668,932,356,91
29589,slide,1572938058685,930,357,91
29590,slide,1572938058701,929,358,91
29591,slide,1572938058717,927,359,91
29592,slide,1572938058734,925,359,91
29593,slide,1572938058751,924,360,91
29594,slide,1572938058768,924,360,91
29595,slide,1572938058784,923,360,91
29596,slide,1572938058801,923,360,91
29597,slide,1572938058818,923,360,91
29598,slide,1572938058835,922,360,91
29599,slide,1572938058850,921,360,91
29600,slide,1572938058868,920,359,91
29601,slide,1572938058885,919,359,91
29602,slide,1572938058901,917,358,91
29603,slide,1572938058918,912,356,91
29604,slide,1572938058934,908,355,91
29605,slide,1572938058950,899,352,91
29606,slide,1572938058968,888,349,91
29607,slide,1572938058985,884,348,91
29608,slide,1572938059001,882,347,91
29609,slide,1572938059017,882,346,91
29610,slide,1572938059171,882,346,91
29611,slide,1572938059185,882,345,91
29612,slide,1572938059200,882,344,91
29613,slide,1572938059217,883,340,91
29614,slide,1572938059234,883,338,91
29615,slide,1572938059250,883,336,91
29616,slide,1572938059267,883,334,91
29617,slide,1572938059285,883,333,91
29618,slide,1572938059302,882,333,91
29619,slide,1572938059318,882,332,91
29620,slide,1572938059921,881,332,91
29621,slide,1572938059934,881,331,91
29622,slide,1572938059951,880,330,91
29623,slide,1572938059968,878,329,91
29624,slide,1572938059984,871,327,91
29625,slide,1572938060000,868,326,91
29626,slide,1572938060018,866,326,91
29627,slide,1572938060034,865,325,91
29628,slide,1572938060052,865,325,91
29629,slide,1572938060313,865,325,91
29630,slide,1572938060327,865,325,91
29631,slide,1572938060335,866,325,91
29632,slide,1572938060350,866,326,91
29633,slide,1572938060367,866,326,91
29634,slide,1572938060385,867,326,91
29635,slide,1572938060401,867,326,91
29636,slide,1572938060418,868,326,91
29637,slide,1572938060434,871,327,91
29638,slide,1572938060452,872,328,91
29639,slide,1572938060468,874,328,91
29640,slide,1572938060485,874,328,91
29641,slide,1572938061821,874,328,91
29642,slide,1572938061835,875,328,91
29643,slide,1572938061851,886,330,91
29644,slide,1572938061867,934,343,91
29645,slide,1572938061884,986,355,91
29646,slide,1572938061900,1034,365,91
29647,slide,1572938061918,1078,374,91
29648,slide,1572938061935,1095,378,91
29649,slide,1572938061951,1100,379,91
29650,slide,1572938061969,1101,380,91
29651,slide,1572938061985,1101,380,91
29652,slide,1572938062002,1100,380,91
29653,slide,1572938062018,1100,380,91
29654,slide,1572938062071,1100,380,91
29655,slide,1572938062085,1100,380,91
29656,slide,1572938062101,1098,382,91
29657,slide,1572938062117,1095,387,91
29658,slide,1572938062134,1094,398,91
29659,slide,1572938062151,1095,406,91
29660,slide,1572938062168,1102,419,91
29661,slide,1572938062185,1110,427,91
29662,slide,1572938062201,1117,429,91
29663,slide,1572938062218,1121,429,91
29664,slide,1572938062234,1123,429,91
29665,slide,1572938062251,1127,428,91
29666,slide,1572938062267,1131,427,91
29667,slide,1572938062285,1137,425,91
29668,slide,1572938062301,1140,423,91
29669,slide,1572938062318,1141,422,91
29670,slide,1572938062335,1140,422,91
29671,slide,1572938062351,1138,422,91
29672,slide,1572938062368,1134,423,91
29673,slide,1572938062384,1131,424,91
29674,slide,1572938062400,1127,424,91
29675,slide,1572938062419,1117,425,91
29676,slide,1572938062435,1109,425,91
29677,slide,1572938062451,1102,422,91
29678,slide,1572938062468,1099,416,91
29679,slide,1572938062484,1098,409,91
29680,slide,1572938062500,1097,400,91
29681,slide,1572938062518,1097,389,91
29682,slide,1572938062534,1097,386,91
29683,slide,1572938062551,1097,384,91
29684,slide,1572938062611,1097,384,91
29685,slide,1572938062618,1097,385,91
29686,slide,1572938062634,1097,386,91
29687,slide,1572938062651,1097,388,91
29688,slide,1572938062668,1097,389,91
29689,slide,1572938062685,1097,390,91
29690,slide,1572938062701,1099,392,91
29691,slide,1572938062718,1100,393,91
29692,slide,1572938062734,1100,395,91
29693,slide,1572938062750,1101,396,91
29694,slide,1572938062767,1101,401,91
29695,slide,1572938062783,1101,404,91
29696,slide,1572938062800,1103,410,91
29697,slide,1572938062818,1103,415,91
29698,slide,1572938062835,1103,420,91
29699,slide,1572938062851,1104,427,91
29700,slide,1572938062867,1108,435,91
29701,slide,1572938062883,1111,437,91
29702,slide,1572938062901,1117,438,91
29703,slide,1572938062918,1122,437,91
29704,slide,1572938062934,1126,436,91
29705,slide,1572938062951,1128,435,91
29706,slide,1572938062968,1130,434,91
29707,slide,1572938062984,1132,432,91
29708,slide,1572938063001,1134,430,91
29709,slide,1572938063018,1134,430,91
29710,slide,1572938063068,1135,429,91
29711,slide,1572938063085,1135,429,91
29712,slide,1572938063101,1135,429,91
29713,slide,1572938063353,1135,429,91
29714,slide,1572938063368,1135,429,91
29715,slide,1572938063845,1135,429,91
29716,slide,1572938063885,1135,428,91
29717,slide,1572938064033,1134,428,91
29718,slide,1572938064050,1127,428,91
29719,slide,1572938064069,1109,426,91
29720,slide,1572938064085,1070,417,91
29721,slide,1572938064102,1024,408,91
29722,slide,1572938064118,973,395,91
29723,slide,1572938064134,935,383,91
29724,slide,1572938064151,922,378,91
29725,slide,1572938064168,922,377,91
29726,slide,1572938064185,922,377,91
29727,slide,1572938064201,924,376,91
29728,slide,1572938064218,925,376,91
29729,slide,1572938064235,925,376,91
29730,slide,1572938064251,925,376,91
29731,slide,1572938064267,927,376,91
29732,slide,1572938064284,929,375,91
29733,slide,1572938064301,930,375,91
29734,slide,1572938064318,930,374,91
29735,slide,1572938064335,930,373,91
29736,slide,1572938064351,929,372,91
29737,slide,1572938064368,925,371,91
29738,slide,1572938064384,918,370,91
29739,slide,1572938064401,898,367,91
29740,slide,1572938064418,879,363,91
29741,slide,1572938064434,871,361,91
29742,slide,1572938064451,869,358,91
29743,slide,1572938064468,869,356,91
29744,slide,1572938064484,871,353,91
29745,slide,1572938064500,873,352,91
29746,slide,1572938064518,878,348,91
29747,slide,1572938064534,881,348,91
29748,slide,1572938064552,882,348,91
29749,slide,1572938064569,882,348,91
29750,slide,1572938064585,883,348,91
29751,slide,1572938064601,883,348,91
29752,slide,1572938064618,883,349,91
29753,slide,1572938064634,884,351,91
29754,slide,1572938064651,892,357,91
29755,slide,1572938064668,915,367,91
29756,slide,1572938064684,947,377,91
29757,slide,1572938064701,984,386,91
29758,slide,1572938064718,1027,393,91
29759,slide,1572938064734,1052,396,91
29760,slide,1572938064750,1066,397,91
29761,slide,1572938064768,1069,398,91
29762,slide,1572938064784,1067,399,91
29763,slide,1572938064801,1060,400,91
29764,slide,1572938064818,1053,401,91
29765,slide,1572938064835,1046,401,91
29766,slide,1572938064851,1044,400,91
29767,slide,1572938064868,1045,398,91
29768,slide,1572938064884,1049,394,91
29769,slide,1572938064900,1060,388,91
29770,slide,1572938064919,1072,383,91
29771,slide,1572938064935,1084,381,91
29772,slide,1572938064951,1100,384,91
29773,slide,1572938064968,1111,389,91
29774,slide,1572938064984,1121,396,91
29775,slide,1572938065001,1122,406,91
29776,slide,1572938065017,1117,413,91
29777,slide,1572938065035,1108,420,91
29778,slide,1572938065051,1100,425,91
29779,slide,1572938065068,1098,426,91
29780,slide,1572938065085,1098,426,91
29781,slide,1572938065101,1101,422,91
29782,slide,1572938065118,1104,419,91
29783,slide,1572938065134,1109,415,91
29784,slide,1572938065151,1117,412,91
29785,slide,1572938065169,1124,410,91
29786,slide,1572938065185,1127,409,91
29787,slide,1572938065201,1128,409,91
29788,slide,1572938065218,1126,409,91
29789,slide,1572938065234,1115,409,91
29790,slide,1572938065250,1094,408,91
29791,slide,1572938065269,1038,400,91
29792,slide,1572938065285,993,392,91
29793,slide,1572938065301,960,383,91
29794,slide,1572938065319,932,372,91
29795,slide,1572938065335,925,366,91
29796,slide,1572938065352,923,361,91
29797,slide,1572938065368,922,356,91
29798,slide,1572938065384,921,354,91
29799,slide,1572938065401,921,353,91
29800,slide,1572938065485,921,353,91
29801,slide,1572938065501,917,354,91
29802,slide,1572938065518,910,354,91
29803,slide,1572938065535,888,355,91
29804,slide,1572938065551,864,353,91
29805,slide,1572938065568,839,347,91
29806,slide,1572938065585,829,343,91
29807,slide,1572938065602,828,340,91
29808,slide,1572938065618,829,338,91
29809,slide,1572938065634,835,333,91
29810,slide,1572938065651,843,330,91
29811,slide,1572938065668,855,329,91
29812,slide,1572938065685,862,330,91
29813,slide,1572938065701,862,331,91
29814,slide,1572938065719,862,333,91
29815,slide,1572938065734,860,335,91
29816,slide,1572938065750,856,338,91
29817,slide,1572938065768,852,341,91
29818,slide,1572938065785,852,341,91
29819,slide,1572938065813,852,340,91
29820,slide,1572938065821,854,337,91
29821,slide,1572938065835,856,334,91
29822,slide,1572938065851,862,327,91
29823,slide,1572938065868,872,319,91
29824,slide,1572938065884,879,313,91
29825,slide,1572938065901,881,312,91
29826,slide,1572938065931,881,312,91
29827,slide,1572938065939,881,314,91
29828,slide,1572938065951,880,315,91
29829,slide,1572938065968,879,318,91
29830,slide,1572938065984,873,325,91
29831,slide,1572938066000,867,330,91
29832,slide,1572938066019,852,333,91
29833,slide,1572938066036,851,333,91
29834,slide,1572938066052,851,332,91
29835,slide,1572938066068,851,330,91
29836,slide,1572938066085,852,329,91
29837,slide,1572938066101,852,329,91
29838,slide,1572938066118,852,328,91
29839,slide,1572938066135,853,327,91
29840,slide,1572938066157,853,327,91
29841,slide,1572938066291,853,328,91
29842,slide,1572938066300,853,328,91
29843,slide,1572938066319,853,330,91
29844,slide,1572938066335,853,333,91
29845,slide,1572938066351,853,341,91
29846,slide,1572938066368,853,358,91
29847,slide,1572938066384,852,385,91
29848,slide,1572938066401,846,467,91
29849,slide,1572938066418,835,554,91
29850,slide,1572938066435,824,635,91
29851,slide,1572938066451,814,693,91
29852,slide,1572938066468,806,748,91
29853,slide,1572938066485,802,778,91
29854,slide,1572938066500,798,807,91
29855,slide,1572938066517,797,826,91
29856,slide,1572938066535,796,831,91
29857,slide,1572938066551,794,834,91
29858,slide,1572938066568,794,836,91
29859,slide,1572938066585,794,836,91
29860,slide,1572938066601,793,837,91
29861,slide,1572938066673,793,837,91
29862,slide,1572938066685,794,838,91
29863,slide,1572938066701,796,847,91
29864,slide,1572938066718,802,869,91
29865,slide,1572938066735,808,898,91
29866,slide,1572938066751,820,938,91
29867,slide,1572938066768,831,967,91
29868,slide,1572938066786,836,989,91
29869,slide,1572938066802,836,1008,91
29870,slide,1572938066819,831,1022,91
29871,slide,1572938066835,824,1027,91
29872,slide,1572938066852,820,1028,91
29873,slide,1572938066868,815,1028,91
29874,slide,1572938066885,811,1024,91
29875,slide,1572938066902,791,1004,91
29876,slide,1572938066919,764,984,91
29877,slide,1572938066935,737,965,91
29878,slide,1572938066951,703,942,91
29879,slide,1572938066968,674,921,91
29880,slide,1572938066986,649,900,91
29881,slide,1572938067001,626,874,91
29882,slide,1572938067017,612,859,91
29883,slide,1572938067035,600,849,91
29884,slide,1572938067051,582,836,91
29885,slide,1572938067069,560,824,91
29886,slide,1572938067085,545,816,91
29887,slide,1572938067101,532,808,91
29888,slide,1572938067118,526,803,91
29889,slide,1572938067134,525,799,91
29890,slide,1572938067151,527,790,91
29891,slide,1572938067168,530,779,91
29892,slide,1572938067185,535,768,91
29893,slide,1572938067201,543,751,91
29894,slide,1572938067218,556,729,91
29895,slide,1572938067235,583,698,91
29896,slide,1572938067251,625,658,91
29897,slide,1572938067268,738,545,91
29898,slide,1572938067285,833,455,91
29899,slide,1572938067302,920,381,91
29900,slide,1572938067318,1019,323,91
29901,slide,1572938067330,1061,309,91
29902,slide,1572938067457,1240,306,91
29903,slide,1572938067473,1237,315,91
29904,slide,1572938067490,1234,328,91
29905,slide,1572938067507,1229,350,91
29906,slide,1572938067524,1223,373,91
29907,slide,1572938067540,1216,397,91
29908,slide,1572938067557,1210,423,91
29909,slide,1572938067572,1205,461,91
29910,slide,1572938067588,1204,550,91
29911,slide,1572938067606,1209,601,91
29912,slide,1572938067623,1220,632,91
29913,slide,1572938067639,1232,646,91
29914,slide,1572938067656,1243,650,91
29915,slide,1572938067672,1249,650,91
29916,slide,1572938067689,1250,650,91
29917,slide,1572938067705,1244,650,91
29918,slide,1572938067721,1234,652,91
29919,slide,1572938067739,1212,655,91
29920,slide,1572938067757,1187,660,91
29921,slide,1572938067772,1162,666,91
29922,slide,1572938067789,1125,673,91
29923,slide,1572938067806,1080,679,91
29924,slide,1572938067823,1019,688,91
29925,slide,1572938067839,950,683,91
29926,slide,1572938067856,930,676,91
29927,slide,1572938067874,922,673,91
29928,slide,1572938067889,922,673,91
29929,slide,1572938067906,922,673,91
29930,slide,1572938067922,923,672,91
29931,slide,1572938067939,924,672,91
29932,slide,1572938067979,924,671,91
29933,slide,1572938067989,924,671,91
29934,slide,1572938068006,927,668,91
29935,slide,1572938068023,932,660,91
29936,slide,1572938068039,942,643,91
29937,slide,1572938068056,969,596,91
29938,slide,1572938068072,1010,523,91
29939,slide,1572938068089,1068,422,91
29940,slide,1572938068106,1083,397,91
29941,slide,1572938068122,1088,390,91
29942,slide,1572938068139,1089,386,91
29943,slide,1572938068156,1090,385,91
29944,slide,1572938068172,1090,384,91
29945,slide,1572938068189,1090,383,91
29946,slide,1572938068955,1090,383,91
29947,slide,1572938068972,1093,381,91
29948,slide,1572938068989,1099,375,91
29949,slide,1572938069006,1114,362,91
29950,slide,1572938069023,1139,342,91
29951,slide,1572938069040,1172,320,91
29952,slide,1572938069056,1208,303,91
29953,slide,1572938069418,1334,312,91
29954,slide,1572938069422,1334,312,91
29955,slide,1572938069439,1299,345,91
29956,slide,1572938069457,1251,378,91
29957,slide,1572938069473,1236,384,91
29958,slide,1572938069489,1229,387,91
29959,slide,1572938069506,1227,388,91
29960,slide,1572938069522,1227,389,91
29961,slide,1572938069539,1226,389,91
29962,slide,1572938069556,1226,390,91
29963,slide,1572938069573,1226,390,91
29964,slide,1572938069668,1225,390,91
29965,slide,1572938069675,1224,391,91
29966,slide,1572938069689,1222,392,91
29967,slide,1572938069705,1206,398,91
29968,slide,1572938069722,1194,401,91
29969,slide,1572938069739,1183,404,91
29970,slide,1572938069756,1171,404,91
29971,slide,1572938069772,1167,404,91
29972,slide,1572938069790,1165,404,91
29973,slide,1572938069940,1165,404,91
29974,slide,1572938069956,1164,403,91
29975,slide,1572938069973,1163,403,91
29976,slide,1572938069990,1160,403,91
29977,slide,1572938070006,1157,402,91
29978,slide,1572938070023,1153,401,91
29979,slide,1572938070040,1150,401,91
29980,slide,1572938070056,1146,400,91
29981,slide,1572938070073,1143,399,91
29982,slide,1572938070089,1142,398,91
29983,slide,1572938070106,1141,398,91
29984,slide,1572938070123,1141,398,91
29985,slide,1572938070331,1140,398,91
29986,slide,1572938070339,1139,398,91
29987,slide,1572938070356,1136,398,91
29988,slide,1572938070373,1132,396,91
29989,slide,1572938070389,1126,394,91
29990,slide,1572938070406,1121,391,91
29991,slide,1572938070422,1114,389,91
29992,slide,1572938070439,1110,388,91
29993,slide,1572938070456,1109,387,91
29994,slide,1572938071011,1109,387,91
29995,slide,1572938071022,1108,387,91
29996,slide,1572938071040,1107,388,91
29997,slide,1572938071056,1103,388,91
29998,slide,1572938071073,1099,388,91
29999,slide,1572938071089,1093,388,91
30000,slide,1572938071106,1093,388,91
30001,slide,1572938071155,1093,388,91
30002,click_left,1572938071880,1093,388,91
30003,release_left,1572938071933,1093,388,91
30004,click_left,1572938072036,1093,388,91
30005,release_left,1572938072105,1093,388,91
30006,click_left,1572938072176,1093,388,91
30007,release_left,1572938072229,1093,388,91
30008,slide,1572938072426,1093,388,91
30009,slide,1572938072439,1092,389,91
